Nom_GHT;Etablissement;Rang;Code;Groupe Plannification;Nb séjour / Séances;Nb de jours;Age moyen;% Age>75;% lourd;Transferts SSR (Nombre de séjours chainés et tranférés vers un établissement SSR) ;Etablissement SSR de transfert ;Catégorie ;Nb de transferts;is_in_GHT;transfer_interne
None;POLYCLINIQUE DU PARC DREVON;36;K15;Autres séj. sans acte, avec anesthésie, en ambulatoire (Aff. myéloP., peau, sein...);41;0;57.3;19.5;0.00;0 à 10;;;;0;0
None;POLYCLINIQUE DU PARC DREVON;37;X19;Fièvre, Infection, Septicémie, VIH;34;320;67.2;23.5;55.88;0 à 10;;;;0;0
None;POLYCLINIQUE DU PARC DREVON;38;X07;Affections Cardio-vasculaires;32;277;74.0;46.9;46.88;0 à 10;;;;0;0
None;POLYCLINIQUE DU PARC DREVON;39;K08;Traumatologie avec acte classant non opératoire ou anesthésie;24;0;57.0;8.3;0.00;0 à 10;;;;0;0
None;POLYCLINIQUE DU PARC DREVON;40;X06;Rhumatologie;22;180;78.6;63.6;50.00;0 à 10;;;;0;0
None;POLYCLINIQUE DU PARC DREVON;41;X16;Affections et traumatismes de la peau, gelures;21;149;69.5;52.4;52.38;0 à 10;;;;0;0
None;POLYCLINIQUE DU PARC DREVON;42;K14;Radiothérapie (hors séances);16;49;56.3;6.3;0.00;0 à 10;;;;0;0
None;POLYCLINIQUE DU PARC DREVON;43;C06;Chir. Digestive majeure : oesophage, estomac, grêle, côlon, rectum;11;61;51.4;9.1;18.18;0 à 10;;;;0;0
None;CLINIQUE MEDICO-CHIRURGICALE;9;X08;Pneumologie;527;3463;71.7;42.1;25.62;42;SSR EDITH CAVELL;Privé;20;0;0
None;CLINIQUE MEDICO-CHIRURGICALE;9;X08;Pneumologie;527;3463;71.7;42.1;25.62;42;Autres ES Effectif<11;;22;0;0
None;CLINIQUE MEDICO-CHIRURGICALE;20;C09;Chir. majeure de l'app. Locomoteur: hanche, fémur, genou, épaule;159;1059;75.2;47.8;6.29;32;SSR EDITH CAVELL;Privé;13;0;0
None;CLINIQUE MEDICO-CHIRURGICALE;20;C09;Chir. majeure de l'app. Locomoteur: hanche, fémur, genou, épaule;159;1059;75.2;47.8;6.29;32;Autres ES Effectif<11;;19;0;0
None;CLINIQUE MEDICO-CHIRURGICALE;7;C19;Chirurgie Urologique;779;2316;64.5;27.5;7.57;20;SSR EDITH CAVELL;Privé;11;0;0
None;CLINIQUE MEDICO-CHIRURGICALE;7;C19;Chirurgie Urologique;779;2316;64.5;27.5;7.57;20;Autres ES Effectif<11;;0 à 10 (9);0;0
None;CLINIQUE MEDICO-CHIRURGICALE;6;C07;Chir. Viscérale autre : rate, grêle, colon, proctologie, hernies;780;796;52.3;11.3;1.54;18;SSR EDITH CAVELL;Privé;16;0;0
None;CLINIQUE MEDICO-CHIRURGICALE;6;C07;Chir. Viscérale autre : rate, grêle, colon, proctologie, hernies;780;796;52.3;11.3;1.54;18;Autres ES Effectif<11;;0 à 10 (2);0;0
None;CLINIQUE MEDICO-CHIRURGICALE;13;X02;Hépato-Gastro-Entérologie;371;1600;69.1;38.8;12.13;18;SSR EDITH CAVELL;Privé;13;0;0
None;CLINIQUE MEDICO-CHIRURGICALE;13;X02;Hépato-Gastro-Entérologie;371;1600;69.1;38.8;12.13;18;Autres ES Effectif<11;;0 à 10 (5);0;0
None;CLINIQUE MEDICO-CHIRURGICALE;31;X03;Neurologie médicale;81;730;71.0;44.4;19.75;14;SSR EDITH CAVELL;Privé;11;0;0
None;CLINIQUE MEDICO-CHIRURGICALE;31;X03;Neurologie médicale;81;730;71.0;44.4;19.75;14;Autres ES Effectif<11;;0 à 10 (3);0;0
None;CLINIQUE MEDICO-CHIRURGICALE;21;X07;Affections Cardio-vasculaires;131;864;75.6;55.7;38.17;12;Autres ES Effectif<11;;12;0;0
None;CLINIQUE MEDICO-CHIRURGICALE;46;X05;Traumatologie et ablation de matériel de l'appareil locomoteur;21;178;84.6;85.7;57.14;12;Autres ES Effectif<11;;12;0;0
None;CLINIQUE MEDICO-CHIRURGICALE;23;C06;Chir. Digestive majeure : oesophage, estomac, grêle, côlon, rectum;124;1117;66.2;28.2;31.45;11;Autres ES Effectif<11;;12;0;0
None;CLINIQUE MEDICO-CHIRURGICALE;1;S01;Dialyse;16886;0;67.1;31.2;0.00;NA;;;;0;0
None;CLINIQUE MEDICO-CHIRURGICALE;2;S02;Chimiothérapie pour tumeur;1986;0;68.4;21.9;0.00;NA;;;;0;0
None;CLINIQUE MEDICO-CHIRURGICALE;3;K02;Endoscopies digestives et biliaires avec ou sans anesthésie;1626;72;58.7;9.9;0.00;0 à 10;;;;0;0
None;CLINIQUE MEDICO-CHIRURGICALE;4;S03;Chimiothérapie pour aff. Non tumorale;965;0;59.1;20.7;0.00;NA;;;;0;0
None;CLINIQUE MEDICO-CHIRURGICALE;5;C15;Chirurgie ORL stomato;942;594;28.8;3.8;0.96;0 à 10;;;;0;0
None;CLINIQUE MEDICO-CHIRURGICALE;8;C20;Chirurgie de l'appareil génital masculin;684;1413;51.8;15.9;3.36;0 à 10;;;;0;0
None;CLINIQUE MEDICO-CHIRURGICALE;10;K12;Explorations nocturnes, séjours de moins de 2 jours;452;452;58.0;16.2;0.00;0 à 10;;;;0;0
None;CLINIQUE MEDICO-CHIRURGICALE;11;C11;Chirurgies autres de l'appareil locomoteur, amputations;434;541;58.6;13.8;1.38;0 à 10;;;;0;0
None;CLINIQUE MEDICO-CHIRURGICALE;12;X12;Uro-Néphrologie médicale (hors Séances);413;679;69.2;31.2;5.57;0 à 10;;;;0;0
None;CLINIQUE MEDICO-CHIRURGICALE;14;K09;ORL Stomato avec Acte classant non opératoire et endoscopies;318;7;37.1;3.5;0.00;0 à 10;;;;0;0
None;CLINIQUE MEDICO-CHIRURGICALE;15;C23;Parages de plaies, Greffes de peau, des Tissus S/C;244;31;63.5;31.6;0.00;0 à 10;;;;0;0
None;CLINIQUE MEDICO-CHIRURGICALE;16;X24;Médecine inter spécialités, Autres symptômes ou motifs médicaux;240;994;57.0;22.9;7.92;0 à 10;;;;0;0
None;CLINIQUE MEDICO-CHIRURGICALE;17;K06;Mise en place d'accès vasculaire;228;5;67.3;24.6;0.00;0 à 10;;;;0;0
None;CLINIQUE MEDICO-CHIRURGICALE;18;C08;Chir. hépato-biliaire et pancréatique;223;360;54.5;11.7;3.59;0 à 10;;;;0;0
None;CLINIQUE MEDICO-CHIRURGICALE;19;K15;Autres séj. sans acte, avec anesthésie, en ambulatoire (Aff. myéloP., peau, sein...);191;0;37.3;5.8;0.00;0 à 10;;;;0;0
None;CLINIQUE MEDICO-CHIRURGICALE;22;C14;Chirurgie vasculaire;126;318;65.3;31.0;3.97;0 à 10;;;;0;0
None;CLINIQUE MEDICO-CHIRURGICALE;24;C22;Chirurgie de la Thyroide, Parathyroide, du Tractus Thyréoglosse, endocrinologie;121;238;52.6;4.1;0.00;0 à 10;;;;0;0
None;CLINIQUE MEDICO-CHIRURGICALE;25;C25;Chirurgie inter spécialités;121;373;52.2;13.2;6.61;0 à 10;;;;0;0
None;CLINIQUE MEDICO-CHIRURGICALE;26;C10;Arthroscopies, Biopsies ostéo-articulaires;112;16;47.9;2.7;0.00;0 à 10;;;;0;0
None;CLINIQUE MEDICO-CHIRURGICALE;27;X14;Maladies immunitaires, du Sang, des Organes hématopoïétiques, Tumeurs SID;111;375;73.2;49.5;7.21;0 à 10;;;;0;0
None;CLINIQUE MEDICO-CHIRURGICALE;28;K05;Cathétérismes vasculaires diagnostiques et interventionnels;96;127;67.2;31.3;3.13;0 à 10;;;;0;0
None;CLINIQUE MEDICO-CHIRURGICALE;29;X15;Diabète, Maladies métaboliques, Endocrinologie (hors complications);90;445;64.7;33.3;27.78;0 à 10;;;;0;0
None;CLINIQUE MEDICO-CHIRURGICALE;30;X18;Suivi thérap. d'affections connues, Allergologie, Rééducation, Convalescence;87;56;44.7;2.3;3.45;0 à 10;;;;0;0
None;CLINIQUE MEDICO-CHIRURGICALE;32;X09;ORL, Stomato;81;188;49.5;4.9;4.94;0 à 10;;;;0;0
None;CLINIQUE MEDICO-CHIRURGICALE;33;S05;Transfusion;72;0;69.7;20.8;0.00;NA;;;;0;0
None;CLINIQUE MEDICO-CHIRURGICALE;34;K10;Aff. génito-urinaires avec Acte classant non opératoire et endoscopies;56;15;64.9;30.4;0.00;0 à 10;;;;0;0
None;CLINIQUE MEDICO-CHIRURGICALE;35;C05;Chir. majeure sur le thorax, l'app. respiratoire, interventions sous thoracoscopie;55;415;66.7;12.7;21.82;0 à 10;;;;0;0
None;CLINIQUE MEDICO-CHIRURGICALE;36;C16;Chirurgie Ophtalmologique et greffe de cornée;49;6;62.5;14.3;0.00;0 à 10;;;;0;0
None;CLINIQUE MEDICO-CHIRURGICALE;37;X22;Douleur et soins palliatifs;49;518;69.3;34.7;8.16;0 à 10;;;;0;0
None;CLINIQUE MEDICO-CHIRURGICALE;38;C17;Chirurgie Gynécologique;46;88;60.5;15.2;0.00;0 à 10;;;;0;0
None;CLINIQUE MEDICO-CHIRURGICALE;39;X16;Affections et traumatismes de la peau, gelures;43;353;70.9;51.2;34.88;0 à 10;;;;0;0
None;CLINIQUE MEDICO-CHIRURGICALE;40;C18;Chirurgie du sein;39;81;32.6;0.0;0.00;0 à 10;;;;0;0
None;CLINIQUE MEDICO-CHIRURGICALE;41;X06;Rhumatologie;33;229;71.2;54.5;33.33;0 à 10;;;;0;0
None;CLINIQUE MEDICO-CHIRURGICALE;42;X23;Chimiothérapie (hors séances);32;74;69.7;40.6;3.13;0 à 10;;;;0;0
None;CLINIQUE MEDICO-CHIRURGICALE;43;X19;Fièvre, Infection, Septicémie, VIH;29;165;67.0;34.5;48.28;0 à 10;;;;0;0
None;CLINIQUE MEDICO-CHIRURGICALE;44;C21;Chir. pour Aff. des Org. Hématopoiétiques, Lymphomes, Leucémies, Tumeurs SID;28;37;62.8;25.0;0.00;0 à 10;;;;0;0
None;CLINIQUE MEDICO-CHIRURGICALE;45;X13;Appareil génital masculin;24;104;69.6;41.7;8.33;0 à 10;;;;0;0
None;CLINIQUE MEDICO-CHIRURGICALE;47;X21;Effets nocifs, alcool, toxicologie, allergies;21;90;47.5;9.5;9.52;0 à 10;;;;0;0
None;CLINIQUE MEDICO-CHIRURGICALE;48;K07;Endoscopies bronchiques, avec ou sans anesthésie;19;0;62.9;15.8;0.00;0 à 10;;;;0;0
None;CLINIQUE MEDICO-CHIRURGICALE;49;X20;Psychiatrie;18;169;75.6;55.6;38.89;0 à 10;;;;0;0
None;CLINIQUE MEDICO-CHIRURGICALE;50;X26;Chirurgie esthétique et de confort;18;11;40.9;0.0;0.00;0 à 10;;;;0;0
None;CLINIQUE DU PARC;3;C09;Chir. majeure de l'app. Locomoteur: hanche, fémur, genou, épaule;612;3145;73.7;42.5;7.19;148;CLINIQUE DU MORVAN SA;Privé;55;0;0
None;CLINIQUE DU PARC;3;C09;Chir. majeure de l'app. Locomoteur: hanche, fémur, genou, épaule;612;3145;73.7;42.5;7.19;148;CH LES MARRONNIERS;CH;32;0;0
None;CLINIQUE DU PARC;3;C09;Chir. majeure de l'app. Locomoteur: hanche, fémur, genou, épaule;612;3145;73.7;42.5;7.19;148;CRF LE BOURBONNAIS;PSPH/EBNL;12;0;0
None;CLINIQUE DU PARC;3;C09;Chir. majeure de l'app. Locomoteur: hanche, fémur, genou, épaule;612;3145;73.7;42.5;7.19;148;Autres ES Effectif<11;;49;0;0
None;CLINIQUE DU PARC;1;C11;Chirurgies autres de l'appareil locomoteur, amputations;746;484;61.1;18.4;0.94;17;Autres ES Effectif<11;;17;0;0
None;CLINIQUE DU PARC;2;K02;Endoscopies digestives et biliaires avec ou sans anesthésie;633;11;64.1;13.4;0.00;0 à 10;;;;0;0
None;CLINIQUE DU PARC;4;C07;Chir. Viscérale autre : rate, grêle, colon, proctologie, hernies;219;187;54.4;13.7;1.83;0 à 10;;;;0;0
None;CLINIQUE DU PARC;5;C10;Arthroscopies, Biopsies ostéo-articulaires;185;14;51.8;1.1;0.00;0 à 10;;;;0;0
None;CLINIQUE DU PARC;6;K09;ORL Stomato avec Acte classant non opératoire et endoscopies;123;2;21.1;0.8;0.00;0 à 10;;;;0;0
None;CLINIQUE DU PARC;7;C20;Chirurgie de l'appareil génital masculin;110;199;46.4;29.1;8.18;0 à 10;;;;0;0
None;CLINIQUE DU PARC;8;C16;Chirurgie Ophtalmologique et greffe de cornée;107;12;75.0;52.3;0.00;0 à 10;;;;0;0
None;CLINIQUE DU PARC;9;C08;Chir. hépato-biliaire et pancréatique;61;105;55.6;16.4;8.20;0 à 10;;;;0;0
None;CLINIQUE DU PARC;10;C14;Chirurgie vasculaire;59;11;61.2;10.2;0.00;0 à 10;;;;0;0
None;CLINIQUE DU PARC;11;C15;Chirurgie ORL stomato;50;19;29.4;4.0;0.00;0 à 10;;;;0;0
None;CLINIQUE DU PARC;12;X02;Hépato-Gastro-Entérologie;36;74;67.0;30.6;8.33;0 à 10;;;;0;0
None;CLINIQUE DU PARC;13;K05;Cathétérismes vasculaires diagnostiques et interventionnels;35;6;58.9;8.6;0.00;0 à 10;;;;0;0
None;CLINIQUE DU PARC;14;C25;Chirurgie inter spécialités;32;49;59.8;25.0;9.38;0 à 10;;;;0;0
None;CLINIQUE DU PARC;15;C23;Parages de plaies, Greffes de peau, des Tissus S/C;31;17;37.1;9.7;0.00;0 à 10;;;;0;0
None;CLINIQUE DU PARC;16;K08;Traumatologie avec acte classant non opératoire ou anesthésie;29;0;51.3;20.7;0.00;0 à 10;;;;0;0
None;CLINIQUE DU PARC;17;K10;Aff. génito-urinaires avec Acte classant non opératoire et endoscopies;26;1;68.5;26.9;0.00;0 à 10;;;;0;0
None;CLINIQUE DU PARC;18;C19;Chirurgie Urologique;22;34;66.5;40.9;0.00;0 à 10;;;;0;0
None;CLINIQUE DU PARC;19;K04;Aff. Cardio-vasculaire avec Acte classant non opératoire, ou anesthésie;19;0;73.8;47.4;0.00;0 à 10;;;;0;0
None;CLINIQUE DU PARC;20;K15;Autres séj. sans acte, avec anesthésie, en ambulatoire (Aff. myéloP., peau, sein...);18;0;35.3;22.2;0.00;0 à 10;;;;0;0
None;CLINIQUE DU PARC;21;C13;Stimulateurs, Défibrillateurs cardiaques;17;1;82.6;82.4;0.00;0 à 10;;;;0;0
None;CLINIQUE DU PARC;22;X06;Rhumatologie;17;31;77.5;76.5;0.00;0 à 10;;;;0;0
None;CLINIQUE DU PARC;23;C06;Chir. Digestive majeure : oesophage, estomac, grêle, côlon, rectum;16;105;75.5;62.5;56.25;0 à 10;;;;0;0
None;CLINIQUE DU PARC;24;X05;Traumatologie et ablation de matériel de l'appareil locomoteur;16;46;69.2;56.3;0.00;0 à 10;;;;0;0
None;CLINIQUE DU PARC;25;K06;Mise en place d'accès vasculaire;15;0;70.1;40.0;0.00;0 à 10;;;;0;0
None;CLINIQUE PAUL PIQUET;12;C09;Chir. majeure de l'app. Locomoteur: hanche, fémur, genou, épaule;295;1944;68.9;26.4;9.83;103;CMPR L'A.D.A.P.T. LOIRET;PSPH/EBNL;36;0;0
None;CLINIQUE PAUL PIQUET;12;C09;Chir. majeure de l'app. Locomoteur: hanche, fémur, genou, épaule;295;1944;68.9;26.4;9.83;103;CROIX ROUGE FRANCAISE MIGENNES;PSPH/EBNL;23;0;0
None;CLINIQUE PAUL PIQUET;12;C09;Chir. majeure de l'app. Locomoteur: hanche, fémur, genou, épaule;295;1944;68.9;26.4;9.83;103;CRF INSTITUT ASCLEPIADE;Privé;12;0;0
None;CLINIQUE PAUL PIQUET;12;C09;Chir. majeure de l'app. Locomoteur: hanche, fémur, genou, épaule;295;1944;68.9;26.4;9.83;103;Autres ES Effectif<11;;32;0;0
None;CLINIQUE PAUL PIQUET;4;C11;Chirurgies autres de l'appareil locomoteur, amputations;1281;879;56.4;12.8;0.70;13;Autres ES Effectif<11;;13;0;0
None;CLINIQUE PAUL PIQUET;1;K02;Endoscopies digestives et biliaires avec ou sans anesthésie;2991;22;56.3;7.9;0.00;0 à 10;;;;0;0
None;CLINIQUE PAUL PIQUET;2;C16;Chirurgie Ophtalmologique et greffe de cornée;2087;28;73.6;41.5;0.00;0 à 10;;;;0;0
None;CLINIQUE PAUL PIQUET;3;S02;Chimiothérapie pour tumeur;1334;0;63.7;14.3;0.00;NA;;;;0;0
None;CLINIQUE PAUL PIQUET;5;C07;Chir. Viscérale autre : rate, grêle, colon, proctologie, hernies;526;660;49.8;8.7;1.52;0 à 10;;;;0;0
None;CLINIQUE PAUL PIQUET;6;C15;Chirurgie ORL stomato;431;387;30.3;3.5;0.00;0 à 10;;;;0;0
None;CLINIQUE PAUL PIQUET;7;K09;ORL Stomato avec Acte classant non opératoire et endoscopies;392;11;27.7;2.0;0.00;0 à 10;;;;0;0
None;CLINIQUE PAUL PIQUET;8;C10;Arthroscopies, Biopsies ostéo-articulaires;350;123;52.0;3.7;0.00;0 à 10;;;;0;0
None;CLINIQUE PAUL PIQUET;9;C20;Chirurgie de l'appareil génital masculin;327;345;36.4;8.9;2.45;0 à 10;;;;0;0
None;CLINIQUE PAUL PIQUET;10;X02;Hépato-Gastro-Entérologie;322;1245;65.7;30.4;8.70;0 à 10;;;;0;0
None;CLINIQUE PAUL PIQUET;11;X24;Médecine inter spécialités, Autres symptômes ou motifs médicaux;301;641;50.7;11.0;0.66;0 à 10;;;;0;0
None;CLINIQUE PAUL PIQUET;13;C19;Chirurgie Urologique;252;406;60.1;14.7;2.78;0 à 10;;;;0;0
None;CLINIQUE PAUL PIQUET;14;C23;Parages de plaies, Greffes de peau, des Tissus S/C;251;30;51.8;19.5;0.40;0 à 10;;;;0;0
None;CLINIQUE PAUL PIQUET;15;C25;Chirurgie inter spécialités;244;205;54.5;15.6;4.51;0 à 10;;;;0;0
None;CLINIQUE PAUL PIQUET;16;K15;Autres séj. sans acte, avec anesthésie, en ambulatoire (Aff. myéloP., peau, sein...);243;0;33.1;2.5;0.00;0 à 10;;;;0;0
None;CLINIQUE PAUL PIQUET;17;S03;Chimiothérapie pour aff. Non tumorale;239;0;44.0;5.9;0.00;NA;;;;0;0
None;CLINIQUE PAUL PIQUET;18;K10;Aff. génito-urinaires avec Acte classant non opératoire et endoscopies;237;2;59.0;10.5;0.00;0 à 10;;;;0;0
None;CLINIQUE PAUL PIQUET;19;C14;Chirurgie vasculaire;189;41;56.3;10.1;0.00;0 à 10;;;;0;0
None;CLINIQUE PAUL PIQUET;20;C02;Chirurgie du rachis, Neuro-chirurgie;158;809;52.3;3.2;5.06;0 à 10;;;;0;0
None;CLINIQUE PAUL PIQUET;21;C08;Chir. hépato-biliaire et pancréatique;136;132;54.2;8.8;3.68;0 à 10;;;;0;0
None;CLINIQUE PAUL PIQUET;22;C17;Chirurgie Gynécologique;131;278;53.6;7.6;0.76;0 à 10;;;;0;0
None;CLINIQUE PAUL PIQUET;23;C06;Chir. Digestive majeure : oesophage, estomac, grêle, côlon, rectum;80;646;62.5;17.5;27.50;0 à 10;;;;0;0
None;CLINIQUE PAUL PIQUET;24;K06;Mise en place d'accès vasculaire;72;3;62.8;13.9;0.00;0 à 10;;;;0;0
None;CLINIQUE PAUL PIQUET;25;C18;Chirurgie du sein;69;171;57.2;13.0;1.45;0 à 10;;;;0;0
None;CLINIQUE PAUL PIQUET;26;K01;Hépato-Gastro-Entérologie, sans acte opératoire, avec anesthésie;52;0;53.6;1.9;0.00;0 à 10;;;;0;0
None;CLINIQUE PAUL PIQUET;27;X14;Maladies immunitaires, du Sang, des Organes hématopoïétiques, Tumeurs SID;51;242;64.5;27.5;25.49;0 à 10;;;;0;0
None;CLINIQUE PAUL PIQUET;28;C22;Chirurgie de la Thyroide, Parathyroide, du Tractus Thyréoglosse, endocrinologie;50;200;47.8;2.0;2.00;0 à 10;;;;0;0
None;CLINIQUE PAUL PIQUET;29;X09;ORL, Stomato;50;21;39.0;2.0;0.00;0 à 10;;;;0;0
None;CLINIQUE PAUL PIQUET;30;X15;Diabète, Maladies métaboliques, Endocrinologie (hors complications);48;393;63.3;20.8;41.67;0 à 10;;;;0;0
None;CLINIQUE PAUL PIQUET;31;X12;Uro-Néphrologie médicale (hors Séances);44;160;65.9;25.0;6.82;0 à 10;;;;0;0
None;CLINIQUE PAUL PIQUET;32;X22;Douleur et soins palliatifs;35;784;70.6;45.7;17.14;0 à 10;;;;0;0
None;CLINIQUE PAUL PIQUET;33;X26;Chirurgie esthétique et de confort;35;22;49.0;0.0;0.00;0 à 10;;;;0;0
None;CLINIQUE PAUL PIQUET;34;X07;Affections Cardio-vasculaires;34;157;69.5;35.3;20.59;0 à 10;;;;0;0
None;CLINIQUE PAUL PIQUET;35;K05;Cathétérismes vasculaires diagnostiques et interventionnels;31;27;68.3;22.6;0.00;0 à 10;;;;0;0
None;CLINIQUE PAUL PIQUET;36;X23;Chimiothérapie (hors séances);31;173;61.5;3.2;12.90;0 à 10;;;;0;0
None;CLINIQUE PAUL PIQUET;37;X06;Rhumatologie;30;177;68.7;33.3;16.67;0 à 10;;;;0;0
None;CLINIQUE PAUL PIQUET;38;K08;Traumatologie avec acte classant non opératoire ou anesthésie;29;0;50.5;20.7;0.00;0 à 10;;;;0;0
None;CLINIQUE PAUL PIQUET;39;X08;Pneumologie;27;303;67.0;29.6;29.63;0 à 10;;;;0;0
None;CLINIQUE PAUL PIQUET;40;X16;Affections et traumatismes de la peau, gelures;27;298;59.9;18.5;44.44;0 à 10;;;;0;0
None;CLINIQUE PAUL PIQUET;41;X13;Appareil génital masculin;18;64;56.7;11.1;5.56;0 à 10;;;;0;0
None;CLINIQUE PAUL PIQUET;42;X03;Neurologie médicale;16;260;63.5;37.5;37.50;0 à 10;;;;0;0
None;CLINIQUE PAUL PIQUET;43;X18;Suivi thérap. d'affections connues, Allergologie, Rééducation, Convalescence;16;240;77.4;62.5;56.25;0 à 10;;;;0;0
None;CLINIQUE PAUL PIQUET;44;C21;Chir. pour Aff. des Org. Hématopoiétiques, Lymphomes, Leucémies, Tumeurs SID;12;29;60.8;25.0;8.33;0 à 10;;;;0;0
None;CLINIQUE PAUL PIQUET;45;X19;Fièvre, Infection, Septicémie, VIH;11;75;67.2;18.2;45.45;0 à 10;;;;0;0
None;HOPITAL PRIVE DIJON BOURGOGNE;8;C09;Chir. majeure de l'app. Locomoteur: hanche, fémur, genou, épaule;1236;5700;71.6;36.8;5.99;577;C.R.B. LES ROSIERS;Privé;269;0;0
None;HOPITAL PRIVE DIJON BOURGOGNE;8;C09;Chir. majeure de l'app. Locomoteur: hanche, fémur, genou, épaule;1236;5700;71.6;36.8;5.99;577;CRF DIVIO;Privé;141;0;0
None;HOPITAL PRIVE DIJON BOURGOGNE;8;C09;Chir. majeure de l'app. Locomoteur: hanche, fémur, genou, épaule;1236;5700;71.6;36.8;5.99;577;SSR EDITH CAVELL;Privé;44;0;0
None;HOPITAL PRIVE DIJON BOURGOGNE;8;C09;Chir. majeure de l'app. Locomoteur: hanche, fémur, genou, épaule;1236;5700;71.6;36.8;5.99;577;CENTRE DE CONVALESCENCE;Privé;33;0;0
None;HOPITAL PRIVE DIJON BOURGOGNE;8;C09;Chir. majeure de l'app. Locomoteur: hanche, fémur, genou, épaule;1236;5700;71.6;36.8;5.99;577;CH DU TONNERROIS;CH;23;0;0
None;HOPITAL PRIVE DIJON BOURGOGNE;8;C09;Chir. majeure de l'app. Locomoteur: hanche, fémur, genou, épaule;1236;5700;71.6;36.8;5.99;577;CH HCO SITE DE MONTBARD;CH;16;0;0
None;HOPITAL PRIVE DIJON BOURGOGNE;8;C09;Chir. majeure de l'app. Locomoteur: hanche, fémur, genou, épaule;1236;5700;71.6;36.8;5.99;577;Autres ES Effectif<11;;51;0;0
None;HOPITAL PRIVE DIJON BOURGOGNE;10;C02;Chirurgie du rachis, Neuro-chirurgie;1115;2928;55.6;8.9;2.69;126;CH DU TONNERROIS;CH;28;0;0
None;HOPITAL PRIVE DIJON BOURGOGNE;10;C02;Chirurgie du rachis, Neuro-chirurgie;1115;2928;55.6;8.9;2.69;126;C.R.B. LES ROSIERS;Privé;17;0;0
None;HOPITAL PRIVE DIJON BOURGOGNE;10;C02;Chirurgie du rachis, Neuro-chirurgie;1115;2928;55.6;8.9;2.69;126;CENTRE DE CONVALESCENCE;Privé;15;0;0
None;HOPITAL PRIVE DIJON BOURGOGNE;10;C02;Chirurgie du rachis, Neuro-chirurgie;1115;2928;55.6;8.9;2.69;126;CRF LE BOURBONNAIS;PSPH/EBNL;11;0;0
None;HOPITAL PRIVE DIJON BOURGOGNE;10;C02;Chirurgie du rachis, Neuro-chirurgie;1115;2928;55.6;8.9;2.69;126;Autres ES Effectif<11;;55;0;0
None;HOPITAL PRIVE DIJON BOURGOGNE;1;C11;Chirurgies autres de l'appareil locomoteur, amputations;5800;1765;50.4;8.5;0.76;53;C.R.B. LES ROSIERS;Privé;26;0;0
None;HOPITAL PRIVE DIJON BOURGOGNE;1;C11;Chirurgies autres de l'appareil locomoteur, amputations;5800;1765;50.4;8.5;0.76;53;Autres ES Effectif<11;;27;0;0
None;HOPITAL PRIVE DIJON BOURGOGNE;5;C10;Arthroscopies, Biopsies ostéo-articulaires;1716;225;48.4;1.2;0.06;41;C.R.B. LES ROSIERS;Privé;30;0;0
None;HOPITAL PRIVE DIJON BOURGOGNE;5;C10;Arthroscopies, Biopsies ostéo-articulaires;1716;225;48.4;1.2;0.06;41;Autres ES Effectif<11;;11;0;0
None;HOPITAL PRIVE DIJON BOURGOGNE;9;C07;Chir. Viscérale autre : rate, grêle, colon, proctologie, hernies;1233;1460;45.7;7.5;2.43;28;CENTRE SSR DU CHALONNAIS;Privé;25;0;0
None;HOPITAL PRIVE DIJON BOURGOGNE;9;C07;Chir. Viscérale autre : rate, grêle, colon, proctologie, hernies;1233;1460;45.7;7.5;2.43;28;Autres ES Effectif<11;;0 à 10 (3);0;0
None;HOPITAL PRIVE DIJON BOURGOGNE;36;X05;Traumatologie et ablation de matériel de l'appareil locomoteur;192;290;65.9;44.8;4.17;24;Autres ES Effectif<11;;24;0;0
None;HOPITAL PRIVE DIJON BOURGOGNE;4;K05;Cathétérismes vasculaires diagnostiques et interventionnels;2792;5342;69.3;30.6;2.18;23;Autres ES Effectif<11;;23;0;0
None;HOPITAL PRIVE DIJON BOURGOGNE;31;C06;Chir. Digestive majeure : oesophage, estomac, grêle, côlon, rectum;239;1570;62.7;18.8;24.69;19;Autres ES Effectif<11;;19;0;0
None;HOPITAL PRIVE DIJON BOURGOGNE;2;K02;Endoscopies digestives et biliaires avec ou sans anesthésie;4889;137;56.2;7.4;0.00;0 à 10;;;;0;0
None;HOPITAL PRIVE DIJON BOURGOGNE;3;C16;Chirurgie Ophtalmologique et greffe de cornée;2835;31;73.0;40.0;0.00;0 à 10;;;;0;0
None;HOPITAL PRIVE DIJON BOURGOGNE;6;X02;Hépato-Gastro-Entérologie;1432;2463;53.1;19.6;3.56;0 à 10;;;;0;0
None;HOPITAL PRIVE DIJON BOURGOGNE;7;N02;Aff. médicales des nouveau-nés, prématurés et de la période périnatale;1418;5586;0.0;0.0;0.07;0 à 10;;;;0;0
None;HOPITAL PRIVE DIJON BOURGOGNE;11;O01;Accouchements par voie basse;1107;3843;30.8;0.0;1.45;0 à 10;;;;0;0
None;HOPITAL PRIVE DIJON BOURGOGNE;12;X07;Affections Cardio-vasculaires;1072;1177;62.5;28.9;3.82;0 à 10;;;;0;0
None;HOPITAL PRIVE DIJON BOURGOGNE;13;K15;Autres séj. sans acte, avec anesthésie, en ambulatoire (Aff. myéloP., peau, sein...);764;0;40.4;5.2;0.00;0 à 10;;;;0;0
